index,id,name,type,tags,kind,billing_account_id,effective_price,pricing_model,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,subscription_guid,subscription_name,date,product,meter_id,meter_name,meter_region,meter_category,meter_sub_category,service_family,quantity,unit_of_measure,instance_name,cost_in_usd,unit_price,billing_currency_code,resource_location,consumed_service,service_info1,service_info2,additional_info,invoice_section_id,invoice_section_name,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,is_azure_credit_eligible,term,publisher_name,publisher_type,charge_type,frequency,cost_in_billing_currency,cost_in_pricing_currency,exchange_rate,exchange_rate_date,invoice_id,previous_invoice_id,pricing_currency_code,product_identifier,resource_location_normalized,service_period_start_date,service_period_end_date,customer_tenant_id,customer_name,partner_tenant_id,partner_name,reseller_mpn_id,reseller_name,publisher_id,exchange_rate_pricing_to_billing,payg_cost_in_billing_currency,payg_cost_in_usd,partner_earned_credit_rate,partner_earned_credit_applied,pay_g_price,benefit_id,benefit_name,provider,cost_allocation_rule_name
0,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/1eb6f86b-e15f-e49c-9f70-bb0efb2b5929,1eb6f86b-e15f-e49c-9f70-bb0efb2b5929,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.0003,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawsa,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,1.373116635e-05,1.419e-06,0.0,,0.00473,,,,
1,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/c6be3d1b-37b9-7dd9-405b-b06e27194cd4,c6be3d1b-37b9-7dd9-405b-b06e27194cd4,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': None, 'datatier': None, 'environment': 'dev', 'location': 'norway', 'sensitivity': None}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0b63e5cf-2ce3-437e-a3b2-764b52fddcaa,LRS List and Create Container Operations,NO East,Storage,Blob Storage,Storage,0.0001,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0594,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,5.74793009999999e-05,5.94e-06,0.0,,0.0594,,,,
2,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/0e59ff9e-c5f1-9af6-d891-2f45bb5dc9dc,0e59ff9e-c5f1-9af6-d891-2f45bb5dc9dc,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'stage', 'datatier': 'silver', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,8.5e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-stg-rg/providers/Microsoft.Storage/storageAccounts/clstgsa,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-stg-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,4.07145048749999e-05,4.2075e-06,0.0,,0.0495,,,,
3,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/a10f2eac-511d-8576-9f01-bbc150b2933d,a10f2eac-511d-8576-9f01-bbc150b2933d,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': None, 'datatier': None, 'environment': 'dev', 'location': 'norway', 'sensitivity': None}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,0.008494,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,0.00406857652244999,0.000420453,0.0,,0.0495,,,,
4,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/8547ce0e-1e7f-30fd-2e56-6ea7ec37be56,8547ce0e-1e7f-30fd-2e56-6ea7ec37be56,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS - NO East,f522edb7-19c9-4614-8f10-6be013e688fe,Batch Write Operations,NO East,Storage,Tables,Storage,0.0104,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawadls,0.0,0.000396,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,3.98523153599999e-05,4.1184e-06,0.0,,0.000396,,,,
5,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/d3282b74-2d52-5bfa-bef0-d72c4ad26601,d3282b74-2d52-5bfa-bef0-d72c4ad26601,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'stage', 'datatier': 'silver', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,69c76120-e7eb-41cd-8419-0aaf6ba78f38,Hot Other Operations,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.0006,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-stg-rg/providers/Microsoft.Storage/storageAccounts/clstgadls,0.0,0.006,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-stg-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,3.48359399999999e-05,3.6e-06,0.0,,0.006,,,,
6,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/ab5a1648-7d5f-fd1b-3a34-686dbd2e54b5,ab5a1648-7d5f-fd1b-3a34-686dbd2e54b5,Microsoft.Consumption/usageDetails,"{'application': 'databricks', 'databricks-environment': 'true', 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Blob Storage - Hot GRS - NO East,3cc5847c-2335-467c-9f69-e25ac394da77,GRS List and Create Container Operations,NO East,Storage,Blob Storage,Storage,0.0001,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/databricks-rg-cl-raw-dbs-zfzynaedu5f4g/providers/Microsoft.Storage/storageAccounts/dbstorage4h2ht7f3c3ovw,0.0,0.137,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,databricks-rg-cl-raw-dbs-zfzynaedu5f4g,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JS,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,0.000132570105,1.37e-05,0.0,,0.137,,,,
7,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/0b626693-32ae-571a-e7eb-42a0537b361c,0b626693-32ae-571a-e7eb-42a0537b361c,Microsoft.Consumption/usageDetails,"{'application': 'databricks', 'databricks-environment': 'true', 'datalayer': None, 'datatier': None, 'environment': 'dev', 'location': 'norway', 'sensitivity': None}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Blob Storage - Hot GRS - NO East,3cc5847c-2335-467c-9f69-e25ac394da77,GRS List and Create Container Operations,NO East,Storage,Blob Storage,Storage,0.0005,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/databricks-rg-cltj-56pqjchmi5foo/providers/Microsoft.Storage/storageAccounts/dbstorage2p56gcbuxdkma,0.0,0.137,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,databricks-rg-cltj-56pqjchmi5foo,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JS,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,0.000662850524999998,6.85e-05,0.0,,0.137,,,,
8,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/50ce5e88-3671-5702-c428-b2a5cc33c7e1,50ce5e88-3671-5702-c428-b2a5cc33c7e1,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,,Storage,Tables,Storage,8.5e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/ML-lab/providers/Microsoft.Storage/storageAccounts/mllab2368651683,0.0,0.045,NOK,WESTEUROPE,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,ML-lab,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ5006G,EU West,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,3.70131862499999e-05,3.825e-06,0.0,,0.045,,,,
9,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/d1942ebe-958d-e069-4edf-519a701cd41e,d1942ebe-958d-e069-4edf-519a701cd41e,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,8.5e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cltj,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,4.07145048749999e-05,4.2075e-06,0.0,,0.0495,,,,
10,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/8bcd517a-b45c-dde5-82ce-d0239b5aa0f5,8bcd517a-b45c-dde5-82ce-d0239b5aa0f5,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Blob Storage - Hot LRS - EU West,3e3981ec-a567-4790-9b06-484295b9b3dc,All Other Operations,EU West,Storage,Blob Storage,Storage,0.001,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/ML-lab/providers/Microsoft.Storage/storageAccounts/mllab2368651683,0.0,0.0043,NOK,WESTEUROPE,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,ML-lab,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ008R,EU West,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,4.16095949999999e-05,4.3e-06,0.0,,0.0043,,,,
11,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/a4e85818-0a2e-d1f7-655c-d01b89885643,a4e85818-0a2e-d1f7-655c-d01b89885643,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'stage', 'datatier': 'silver', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.0006,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-stg-rg/providers/Microsoft.Storage/storageAccounts/clstgsa,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-stg-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,2.74623326999999e-05,2.838e-06,0.0,,0.00473,,,,
12,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/a65d6860-2259-bd3e-87d2-4d01eaa3889d,a65d6860-2259-bd3e-87d2-4d01eaa3889d,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.0006,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawsa,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,2.74623326999999e-05,2.838e-06,0.0,,0.00473,,,,
13,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/3b5630a7-0936-ef3f-148f-e33da15f31ef,3b5630a7-0936-ef3f-148f-e33da15f31ef,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,69c76120-e7eb-41cd-8419-0aaf6ba78f38,Hot Other Operations,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.0003,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawadls,0.0,0.006,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,1.741797e-05,1.8e-06,0.0,,0.006,,,,
14,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/22990b8e-54ef-b151-f7ae-e8e34cc14983,22990b8e-54ef-b151-f7ae-e8e34cc14983,Microsoft.Consumption/usageDetails,"{'application': 'databricks', 'databricks-environment': 'true', 'datalayer': 'raw', 'datatier': 'bronze', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Blob Storage - Hot LRS - NO East,32f0698d-0723-4d49-9e62-03ecff68b754,Hot Read Operations,NO East,Storage,Blob Storage,Storage,0.0001,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/databricks-rg-cl-raw-dbs-zfzynaedu5f4g/providers/Microsoft.Storage/storageAccounts/dbstorage4h2ht7f3c3ovw,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,databricks-rg-cl-raw-dbs-zfzynaedu5f4g,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,4.57705544999999e-06,4.73e-07,0.0,,0.00473,,,,
15,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/22ee5306-97af-bbca-f77f-ead7b04a1961,22ee5306-97af-bbca-f77f-ead7b04a1961,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': None, 'datatier': None, 'environment': 'dev', 'location': 'norway', 'sensitivity': None}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-01T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,0.012725,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,0.00609520087687498,0.0006298875,0.0,,0.0495,,,,
16,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/01c66a80-bc9d-df13-a526-5ee71ba7d906,01c66a80-bc9d-df13-a526-5ee71ba7d906,Microsoft.Consumption/usageDetails,"{'application': None, 'databricks-environment': None, 'datalayer': 'stage', 'datatier': 'silver', 'environment': 'dev', 'location': 'norway', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-09-02T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,8e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-stg-rg/providers/Microsoft.Storage/storageAccounts/clstgadls,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-stg-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.676649999999977369218645000052927,2022-09-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,,,,,,,,0.0,3.83195339999999e-05,3.96e-06,0.0,,0.0495,,,,
