,id,name,type,tags,kind,billing_account_id,effective_price,pricing_model,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,subscription_guid,subscription_name,date,product,meter_id,meter_name,meter_region,meter_category,meter_sub_category,service_family,quantity,unit_of_measure,instance_name,cost_in_usd,unit_price,billing_currency_code,resource_location,consumed_service,service_info1,service_info2,additional_info,invoice_section_id,invoice_section_name,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,is_azure_credit_eligible,term,publisher_name,publisher_type,charge_type,frequency,cost_in_billing_currency,cost_in_pricing_currency,exchange_rate,exchange_rate_date,invoice_id,previous_invoice_id,pricing_currency_code,product_identifier,resource_location_normalized,service_period_start_date,service_period_end_date,customer_tenant_id,customer_name,partner_tenant_id,partner_name,reseller_mpn_id,reseller_name,publisher_id,exchange_rate_pricing_to_billing,payg_cost_in_billing_currency,payg_cost_in_usd,partner_earned_credit_rate,partner_earned_credit_applied,pay_g_price,benefit_id,benefit_name,provider,cost_allocation_rule_name
0,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/02621612-232d-eef5-179d-d4be203769a1,02621612-232d-eef5-179d-d4be203769a1,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-03T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,69c76120-e7eb-41cd-8419-0aaf6ba78f38,Hot Other Operations,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.0004,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cladls,0.0,0.006,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,2.359668e-05,2.4e-06,0.0,,0.006,,,,
1,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/da8faaef-e7c3-c2c9-d733-71055b8769eb,da8faaef-e7c3-c2c9-d733-71055b8769eb,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-09T00:00:00.000Z,Azure Monitor - Alerts,6860c782-bbcc-41ed-a218-fb308dd0942e,Alerts Metrics Monitored,,Azure Monitor,Azure Monitor,Management and Governance,0.0322580645161291,1/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourcegroups/testlab-rg/providers/microsoft.insights/metricalerts/threshold reached - api management services,0.0,0.0,NOK,GLOBAL,microsoft.insights,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,testlab-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BQLB016X,Unknown,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,0.0317159677419356,0.00322580645161291,0.0,,0.1,,,,
2,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/9f5f9a5f-80a4-fc44-80d6-c43461dbb77f,9f5f9a5f-80a4-fc44-80d6-c43461dbb77f,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway', 'datalayer': 'raw', 'datatier': 'bronze', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-08T00:00:00.000Z,Tables - LRS - NO East,f522edb7-19c9-4614-8f10-6be013e688fe,Batch Write Operations,NO East,Storage,Tables,Storage,0.0146,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawadls,0.0,0.000396,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,5.68444021200001e-05,5.7816e-06,0.0,,0.000396,,,,
3,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/17488513-0bb4-82a1-22c6-9f01cecc0198,17488513-0bb4-82a1-22c6-9f01cecc0198,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-01T00:00:00.000Z,Bandwidth,32c3ebec-1646-49e3-8127-2cafbd3a04d8,Standard Data Transfer In,,Bandwidth,Bandwidth,Networking,3.8e-05,1 GB,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNVX005J,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,
4,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/39798f8f-5415-566a-36ab-7893b087818b,39798f8f-5415-566a-36ab-7893b087818b,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-06T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,69c76120-e7eb-41cd-8419-0aaf6ba78f38,Hot Other Operations,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.0005,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cladls,0.0,0.006,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,2.94958500000001e-05,3e-06,0.0,,0.006,,,,
5,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/c6d02aa0-2d29-d1cb-209f-f3ffbe6d48dc,c6d02aa0-2d29-d1cb-209f-f3ffbe6d48dc,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-02T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.002,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,9.30102470000002e-05,9.46e-06,0.0,,0.00473,,,,
6,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/d420ff82-8502-6b74-bd60-1753ff016fea,d420ff82-8502-6b74-bd60-1753ff016fea,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-07T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,69c76120-e7eb-41cd-8419-0aaf6ba78f38,Hot Other Operations,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.0004,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cladls,0.0,0.006,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,2.359668e-05,2.4e-06,0.0,,0.006,,,,
7,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/1c001aef-beb1-4b23-e008-5435c9aa11e1,1c001aef-beb1-4b23-e008-5435c9aa11e1,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-08T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Hot LRS - NO East,2ff17d60-f6c4-471a-bdf4-df0399052bfb,Hot LRS Data Stored,NO East,Storage,General Block Blob v2 Hierarchical Namespace,Storage,0.000456,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cladls,0.0,0.022,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0C12000K2,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,9.86341224000002e-05,1.0032e-05,0.0,,0.022,,,,
8,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/a2d6fa7b-7397-4d53-db88-b6ce776f9ee1,a2d6fa7b-7397-4d53-db88-b6ce776f9ee1,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway', 'datalayer': 'stage', 'datatier': 'silver', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-01T00:00:00.000Z,Tables - LRS - NO East,f522edb7-19c9-4614-8f10-6be013e688fe,Batch Write Operations,NO East,Storage,Tables,Storage,0.0146,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-stg-rg/providers/Microsoft.Storage/storageAccounts/clstgsa,0.0,0.000396,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-stg-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,5.68444021200001e-05,5.7816e-06,0.0,,0.000396,,,,
9,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/78bd0ac6-57ef-0f5a-e246-a446f2e678a0,78bd0ac6-57ef-0f5a-e246-a446f2e678a0,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-05T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,4.8e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/flightsdemo,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,2.33607132e-05,2.376e-06,0.0,,0.0495,,,,
10,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/3b6c090c-fa55-9a34-0647-0f0315bb9c29,3b6c090c-fa55-9a34-0647-0f0315bb9c29,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway', 'datalayer': 'raw', 'datatier': 'bronze', 'sensitivity': 'none'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-08T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.0004,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/data-dev-rg/providers/Microsoft.Storage/storageAccounts/clrawsa,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,data-dev-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,1.86020494e-05,1.892e-06,0.0,,0.00473,,,,
11,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/4f781ce0-f186-b5e4-557e-bbb5dba3b51a,4f781ce0-f186-b5e4-557e-bbb5dba3b51a,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-06T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,0.012336,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,0.00600370329240001,0.000610632,0.0,,0.0495,,,,
12,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/0ad54bcc-9aac-f352-51b2-fd2931ce542b,0ad54bcc-9aac-f352-51b2-fd2931ce542b,Microsoft.Consumption/usageDetails,"{'application': 'databricks', 'databricks-environment': 'true', 'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-06T00:00:00.000Z,Blob Storage - Hot LRS - NO East,0ec5accb-d211-45e3-a36a-d10743a34891,All Other Operations,NO East,Storage,Blob Storage,Storage,0.0042,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/databricks-rg-cltj-56pqjchmi5foo/providers/Microsoft.Storage/storageAccounts/dbstorage2p56gcbuxdkma,0.0,0.00473,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,databricks-rg-cltj-56pqjchmi5foo,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,0.0001953215187,1.9866e-05,0.0,,0.00473,,,,
13,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/e3f5f5fc-8e2b-cb3c-500c-3e8deebd927e,e3f5f5fc-8e2b-cb3c-500c-3e8deebd927e,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-08T00:00:00.000Z,Blob Storage - Hot LRS - EU West,3e3981ec-a567-4790-9b06-484295b9b3dc,All Other Operations,EU West,Storage,Blob Storage,Storage,0.0008,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/ML-lab/providers/Microsoft.Storage/storageAccounts/mllab2368651683,0.0,0.0043,NOK,WESTEUROPE,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,ML-lab,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ008R,EU West,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,3.38219080000001e-05,3.44e-06,0.0,,0.0043,,,,
14,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/164c9312-83c7-4971-745c-dbd98458f686,164c9312-83c7-4971-745c-dbd98458f686,Microsoft.Consumption/usageDetails,,modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-06T00:00:00.000Z,Azure DNS - Public,d54686f0-77ff-43f3-9e7c-2099030d32a7,Public Queries,,Azure DNS,Azure DNS,Networking,1.1e-05,1M,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/dev-core-rg/providers/Microsoft.Network/dnszones/dev.cloudlink.ai,0.0,0.4,NOK,GLOBAL,Microsoft.Network,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,dev-core-rg,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNX00020,Unknown,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,4.32605800000001e-05,4.4e-06,0.0,,0.4,,,,
15,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/3ee3d677-745e-bced-7882-27693aa2c792,3ee3d677-745e-bced-7882-27693aa2c792,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-02T00:00:00.000Z,Blob Storage - Hot LRS - NO East,a127e746-d3b9-4104-99b7-9b1f863c78a3,Hot LRS Write Operations,NO East,Storage,Blob Storage,Storage,0.0002,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.0594,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZJ00JR,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,0.000116803566,1.188e-05,0.0,,0.0594,,,,
16,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/ac21a908-e1bb-44a6-e1cc-2e71cd4e86e6,ac21a908-e1bb-44a6-e1cc-2e71cd4e86e6,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-03T00:00:00.000Z,Tables - LRS - NO East,b3179e87-dcd4-46d4-aa57-18160ef6a930,LRS Data Stored,NO East,Storage,Tables,Storage,9.6e-05,1 GB/Month,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/cladls,0.0,0.0495,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,4.67214264000001e-05,4.752e-06,0.0,,0.0495,,,,
17,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/providers/Microsoft.Consumption/usageDetails/680133fb-68f4-4d6b-b74c-dc6393feae69,680133fb-68f4-4d6b-b74c-dc6393feae69,Microsoft.Consumption/usageDetails,"{'environment': 'dev', 'location': 'norway'}",modern,7c3f9612-634e-51f8-a7b7-1c7cff3311c3,0.0,OnDemand,Thor Jarle,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,6XF5-JMTW-BG7-PGB,Billing Profile 1,53e29f21-25fa-431a-9746-551b0db7b8e0,IT-DEV-paygo,2022-08-08T00:00:00.000Z,Tables - LRS - NO East,f522edb7-19c9-4614-8f10-6be013e688fe,Batch Write Operations,NO East,Storage,Tables,Storage,0.0146,10K,/subscriptions/53e29f21-25fa-431a-9746-551b0db7b8e0/resourceGroups/TestLab-RG/providers/Microsoft.Storage/storageAccounts/norstoredev,0.0,0.000396,NOK,NORWAYEAST,Microsoft.Storage,,,,LFAJ-TUDI-PJA-PGB,Thor Jarle Kinstad,,TestLab-RG,,,7eadbfdb-0748-4f98-d376-c353bc1ce542,Azure plan,True,,Microsoft,Microsoft,Usage,,0.0,0.0,9.831950000000017605581267500031525,2022-08-01T00:00:00.000Z,,,USD,DZH318Z0BNZ500BF,NO East,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,,,,,,,,0.0,5.68444021200001e-05,5.7816e-06,0.0,,0.000396,,,,
